,book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution,adjusted_average_rating
10,11835107-alexander,11835107,Alexander,Alexandros #2,/series/62121-alexandros,0743434374,9780743434379,1998.0,Valerio Massimo Manfredi,,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'War', 'Novels', 'History > Ancient History', 'Roman', 'Romance > Historical Romance', 'Literature', 'Cultural > Greece']","{'to-read': 1838, 'historical-fiction': 185, 'currently-reading': 78, 'history': 60, 'fiction': 57, 'historical': 51, 'owned': 36, 'favorites': 35, 'default': 34, 'own': 25, 'novela-histórica': 18, 'novela-historica': 15, 'war': 12, 'biography': 12, 'historical-novels': 11, 'books-i-own': 11, 'alexander-the-great': 11, '2021': 10, 'novela': 10, 'historical-novel': 9, 'historic': 9, 'my-library': 8, 'valerio-massimo-manfredi': 8, 'novels': 8, 'historica': 8, 'owned-books': 8, 'ancient-history': 7, 'roman': 7, 'histórica': 7, 'grecia': 7, 'romanzo-storico': 7, 'literature': 7, 'historia': 7, '2020': 6, 'non-fiction': 6, 'favourites': 6, 'storico': 6, 'italiani': 6, 'biblioteca': 6, 'greek': 6, 'fiction-historical': 6, 'home-library': 5, 'my-books': 5, 'تاريخ': 5, 'ancient-greece': 5, 'greece': 5, 'histórico': 5, '2014': 5, 'italian': 5, 'romanzo': 5, 'adventure': 5, 'to-buy': 5, 'ancient-world': 5, 'novel': 5, 'ancient': 5, 'روايات': 4, 'mythology': 4, 'mi-biblioteca': 4, 'own-it': 4, 'italiana': 4, 'historic-fiction': 4, 'fantasy': 4, 'ebooks': 4, 'storia': 4, 'alexander': 4, 'storici': 4, 'series': 4, 'library': 4, 'manfredi': 4, 'finished': 4, 'contemporary': 4, 'e-books': 3, '2018': 3, 'tarih': 3, 'kitaplığım': 3, 'bookshelf': 3, 'mis-libros': 3, 'spanish': 3, 'romanzi-storici': 3, '1': 3, 'novelas-históricas': 3, 'novelas': 3, 'owned-unread': 3, 'historic-novel': 3, 'italian-literature': 3, 'fiction-history': 3, 'historique': 3, 'wishlist': 3, '2001': 3, 'history-fiction': 3, 'narrativa': 3, 'military': 3, 'italy': 3, 'italiano': 3, 'bibliothèque': 2, 'pdf': 2, 'ficción-histórica': 2, 'tbr': 2, 'audiobooks': 2, 'tbr-2022': 2}",{},5993,166,4.14,"{'5 Stars': 2352, '4 Stars': 2379, '3 Stars': 1031, '2 Stars': 195, '1 Star': 36}",3.865735723929563
11,11846027-entschuldige-ich-liebe-dich,11846027,"Entschuldige, ich liebe dich",Scusa ma ti chiamo amore #1,/series/89789-scusa-ma-ti-chiamo-amore,8817015156,9788817015158,2007.0,Federico Moccia,,"['Romance', 'Young Adult', 'Contemporary', 'Womens Fiction > Chick Lit', 'Fiction', 'European Literature > Italian Literature', 'Romantic', 'Romance > Erotic Romance', 'European Literature > Spanish Literature', 'New Adult']","{'to-read': 2433, 'currently-reading': 252, 'romance': 100, 'favorites': 57, 'owned': 33, 'young-adult': 28, '2015': 18, 'contemporary': 18, '2014': 17, 'juvenil': 17, 'federico-moccia': 16, 'own': 16, 'chick-lit': 15, 'books-i-own': 15, 'fiction': 14, 'italian': 13, 'default': 12, '2013': 12, 'owned-books': 12, '2012': 12, '2016': 11, 'ebook': 11, '2017': 10, 'ya': 10, '2011': 10, 'series': 10, '2009': 9, 'romántica': 9, 'my-books': 9, 'abandonados': 9, 'español': 9, 'romantic': 9, 'biblioteca': 7, 'dnf': 7, 'romantica': 7, 'narrativa': 7, '2010': 7, 'físico': 6, 'italiani': 6, 'ebooks': 6, 'wishlist': 6, 'spanish': 6, '2018': 5, 'new-adult': 5, 'amor': 5, 'contemporary-romance': 5, 'borrowed': 5, 'leido': 5, 'my-library': 5, 'italiano': 5, 'age-gap': 5, 'italy': 5, 'novela': 5, '2021': 4, 'italia': 4, 'libreria': 4, 'on-my-shelf': 4, 'italian-literature': 4, 'love': 4, 'teen': 4, 'books': 4, 'e-book': 4, 'leídos': 4, 'bookshelf': 3, 'library': 3, '2020': 3, 'leído': 3, 'adolescencia': 3, 'romántico': 3, 'estantería': 3, 'cartaceo': 3, 'letteratura-italiana': 3, 'posiadam': 3, 'my-bookshelf': 3, 'read-in-italian': 3, 'adolescente': 3, 'pendientes': 3, 'sagas': 3, 'to-buy': 3, 'leidos': 3, 'en-papel': 3, 'abbandonato': 3, 'read-in-2014': 3, 'italiana': 3, 'romantico': 3, 'buy': 3, 'tenho': 3, '3-stars': 3, 'romances': 3, 'favorite': 3, 'read-in-spanish': 3, 'favourites': 3, 'adult-fiction': 3, 'mis-libros': 3, 'i-own': 3, 'novels': 3, 'romanticos': 3, '2022': 2, 'series-dnf': 2, 'romanzo-rosa': 2}",{},8175,408,3.47,"{'5 Stars': 1894, '4 Stars': 2357, '3 Stars': 2233, '2 Stars': 1043, '1 Star': 648}",3.2778160556955998
12,11914603-il-destino-di-adhara,11914603,Il destino di Adhara,Le Leggende del Mondo Emerso #1,/series/53273-le-leggende-del-mondo-emerso,8804582863,9788804582861,2008.0,Licia Troisi,,"['Fantasy', 'Young Adult', 'Fantasy > High Fantasy', 'European Literature > Italian Literature', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Childrens', 'Novels', 'European Literature > German Literature', 'Fairies > Fae']","{'to-read': 893, 'fantasy': 211, 'currently-reading': 32, 'licia-troisi': 28, 'owned': 22, 'young-adult': 21, 'high-fantasy': 14, 'default': 13, 'books-i-own': 12, 'owned-books': 12, 'ya': 11, 'favorites': 10, 'italian': 10, 'ya-fantasy': 9, 'fiction': 7, 'letteratura-italiana': 6, 'mondo-emerso': 6, 'childhood': 5, 'libri': 5, 'sub': 5, 'italiano': 5, 'library': 4, 'tbr': 4, 'italiani': 4, 'own': 4, 'cartacei': 3, 'read-in-french': 3, 'series': 3, 'letti': 3, 'italia': 3, 'books': 3, 'bücherregal': 3, 'jeunesse': 3, '2009': 3, 'wishlist': 3, 'my-library': 3, '2013': 3, 'to-buy': 3, 'ebook': 3, 'bought': 2, 'physical': 2, 'pre-2021': 2, '2018': 2, 'read-in-2021': 2, 'cartaceo': 2, '2021': 2, 'reread': 2, 'fantasia': 2, 'female-authors': 2, '2000': 2, 'ungelesen': 2, 'wohnzimmer': 2, 'não-lido': 2, 'home': 2, 'italians': 2, 'abandoned': 2, 'draghi': 2, '2019': 2, 'to-reread': 2, 'physical-copy': 2, 'novel': 2, 'fantasy-books': 2, 'romanzi': 2, 'german': 2, 'read-before-goodreads': 2, '2017': 2, 'gelesene-bücher': 2, 're-read': 2, 'pile-à-lire': 2, 'bronze': 2, 'dropped': 2, 'camera': 2, 'in-possesso': 2, 'in-italian': 2, '2015': 2, 'favourites': 2, 'infanzia': 2, 'wish-list': 2, 'fae': 2, 'posiadam': 2, 'dragons': 2, 'novels': 2, 'borrowed-from-library': 2, 'licia': 2, 'fantascienza': 2, 'read-in-german': 2, 'troisi': 2, 'read-in-2011': 2, 'protagonista-femminile': 1, 'trilogies': 1, 'military-fiction': 1, 'da-finire': 1, 'ya-sf-lol': 1, 'à-relire': 1, 'letto-in-italiano': 1, 'favs': 1, 'sagas-en-cours': 1, 'incompleteoldshel<br/>fthatmakesnosense<br/>': 1, 'lesestapel': 1, '8': 1}",{},2892,50,3.63,"{'5 Stars': 716, '4 Stars': 905, '3 Stars': 856, '2 Stars': 325, '1 Star': 90}",3.0760392779950543
13,1197777.I_m_Not_Scared,1197777,I'm Not Scared,,,1400075637,9781400075638,2001.0,Niccolò Ammaniti,,"['Fiction', 'European Literature > Italian Literature', 'Cultural > Italy', 'Mystery', 'Thriller', 'Contemporary', 'Mystery > Crime', 'Academic > School', 'Novels', 'Literature']","{'to-read': 9460, 'fiction': 314, 'currently-reading': 313, 'italian': 172, 'favorites': 148, 'italy': 130, '1001-books': 105, 'owned': 89, 'mystery': 79, 'italian-literature': 68, 'italiano': 66, 'thriller': 65, '1001': 58, 'contemporary': 56, 'italiani': 55, 'letteratura-italiana': 53, 'narrativa': 49, 'books-i-own': 49, 'own': 46, 'italia': 45, 'italiana': 40, 'crime': 39, 'default': 37, 'wishlist': 35, 'school': 32, '2020': 31, 'novels': 31, '1001-books-to-read-before-you-die': 31, '2021': 28, 'romanzi': 28, 'literature': 28, 'ebook': 26, '2016': 26, '1001-books-to-read': 26, 'owned-books': 25, 'young-adult': 25, 'novel': 25, '2018': 25, '2014': 24, 'autori-italiani': 23, 'translated': 23, 'libreria': 22, 'italian-lit': 22, 'favourites': 21, '2019': 21, 'library': 21, '2017': 20, '2015': 20, 'finished': 19, 'book-club': 19, 'read-in-italian': 18, 'mystery-thriller': 18, '1001-import': 18, 'coming-of-age': 18, '1001-to-read': 18, 'horror': 17, 'suspense': 17, 'romanzo': 17, 'scuola': 16, 'contemporary-fiction': 16, 'classics': 16, 'to-buy': 16, 'audiobooks': 15, 'preferiti': 15, 'in-italian': 14, 'in-libreria': 14, '21st-century': 14, 'my-library': 14, 'books': 13, 'bookshelf': 13, '2011': 13, 'drama': 13, 'translation': 13, 'in-translation': 13, '2010': 13, 'europe': 13, 'narrativa-italiana': 12, '2012': 12, '2013': 12, 'audiobook': 12, '2000s': 12, 'biblioteca': 11, 'italian-books': 11, 'contemporanei': 11, 'roman': 11, 'cartaceo': 10, 'my-books': 10, 'einaudi': 10, '1001-libri-da-leggere': 10, 'read-for-school': 10, '2009': 10, 'literary-fiction': 10, 'historical-fiction': 10, 'ebooks': 10, 'kindle': 10, 'adult': 10, '1001-books-you-must-read-before-you': 10, 'wish-list': 9, 'adult-fiction': 9, 'audiolibri': 9}",{},21134,1376,3.85,"{'5 Stars': 5357, '4 Stars': 9033, '3 Stars': 5285, '2 Stars': 1164, '1 Star': 295}",3.7520819886672734
14,12072444-twice-born,12072444,Twice Born,,,8804573708,9788804573708,2008.0,Margaret Mazzantini,,"['Fiction', 'Historical > Historical Fiction', 'Cultural > Italy', 'European Literature > Italian Literature', 'Contemporary', 'Novels', 'Historical', 'War', 'Romance', 'Drama']","{'to-read': 5630, 'currently-reading': 295, 'favorites': 109, 'fiction': 50, 'historical-fiction': 40, 'ebook': 30, 'italy': 30, 'default': 29, 'italian': 28, 'italiani': 26, 'preferiti': 23, 'narrativa': 18, 'contemporary': 17, '2013': 16, 'owned': 16, 'wishlist': 16, 'letteratura-italiana': 15, 'romanzi': 15, '2020': 14, '2014': 14, 'favourites': 13, 'italia': 13, 'italian-literature': 12, 'book-club': 12, 'kindle': 12, 'novels': 12, '2021': 11, '2015': 11, 'italiano': 11, 'to-buy': 9, 'libreria': 9, 'my-library': 9, 'owned-books': 9, 'balkans': 9, 'italiana': 9, '2016': 8, 'historical': 8, 'war': 8, 'ebooks': 8, 'in-libreria': 7, 'romanzo': 7, 'books-i-own': 7, 'narrativa-italiana': 7, 'own': 7, 'wish-list': 7, 'romance': 7, '2019': 6, '2017': 6, 'fav': 6, 'contemporary-fiction': 6, 'drama': 6, 'library': 6, 'abbandonati': 6, 'novel': 6, '2018': 5, 'contemporanei': 5, 'autori-italiani': 5, 'bosnia': 5, 'e-book': 5, '2011': 5, '2022': 4, '2010': 4, 'want-to-buy': 4, 'cartaceo': 4, 'biblioteca': 4, 'casa': 4, 'guerra': 4, 'italian-lit': 4, 'balcani': 4, 'female-authors': 4, 'libri-del-cuore': 4, '2012': 4, 'bookclub': 4, 'eastern-europe': 4, 'first-reads': 4, 'home': 3, 'bósnia': 3, 'paper': 3, 'abandoned': 3, 'read-in-2018': 3, 'my-bookshelf': 3, 'libri-italiani': 3, 'la-mia-libreria': 3, 'mondadori': 3, 'read-2016': 3, 'italian-books': 3, 'in-my-library': 3, 'club-del-libro': 3, 'roman': 3, 'have': 3, 'history': 3, 'cartacei': 3, 'donne': 3, 'campiello': 3, 'owned-to-read': 3, '2009': 3, 'started': 3, 'not': 3, 'borrowed': 3, 'scrittori-italiani': 3}",{},7351,615,4.32,"{'5 Stars': 4079, '4 Stars': 2061, '3 Stars': 825, '2 Stars': 262, '1 Star': 124}",4.193141893326294
15,12607529-the-track-of-sand-iinspector-montalbano-12,12607529,the track of sand (Iinspector Montalbano #12).,Inspector Montalbano #12,/series/51078-inspector-montalbano,0143117939,9780143117933,2007.0,Andrea Camilleri,,"['Mystery', 'Mystery > Crime', 'Cultural > Italy', 'Fiction', 'European Literature > Italian Literature', 'Mystery > Detective', 'Thriller > Mystery Thriller', 'Audiobook', 'Mystery > Noir', 'Cultural > International']","{'to-read': 1004, 'currently-reading': 133, 'mystery': 118, 'crime': 64, 'italy': 58, 'fiction': 57, 'montalbano': 38, 'camilleri': 28, 'default': 24, 'italian': 24, 'andrea-camilleri': 23, 'gialli': 22, 'mysteries': 21, 'detective': 20, 'owned': 14, 'series': 14, 'ebook': 13, 'police-procedural': 12, 'mystery-thriller': 12, 'giallo': 12, 'sicily': 11, 'own': 11, '2020': 10, '2019': 10, '2018': 10, 'inspector-montalbano': 9, 'crime-fiction': 9, 'italian-literature': 8, 'krimi': 8, 'audiobooks': 7, 'audio': 7, 'library': 7, 'e-book': 7, 'kindle': 7, 'audiobook': 7, 'favorites': 7, 'noir': 7, 'italia': 7, 'italiani': 7, 'crime-mystery': 6, 'translated': 6, 'camilleri-andrea': 6, '2013': 6, 'finished': 6, '2012': 6, '2011': 6, 'italiana': 6, 'narrativa': 6, '2021': 5, 'libreria': 5, '2016': 5, '2015': 5, 'in-translation': 5, 'international': 5, 'casa': 5, 'mystery-crime': 5, 'translation': 5, 'ebooks': 5, 'sicilia': 5, 'thriller': 5, '2022': 4, 'αστυνομικά': 4, 'audio-books': 4, 'my-books': 4, 'books': 4, 'italiano': 4, 'mystery-suspense': 4, 'detective-fiction': 4, '2007': 4, 'romanzo': 4, 'novels': 4, 'novel': 4, 'novela-negra': 3, 'have': 3, 'autori-italiani': 3, 'detectives': 3, 'paper': 3, '2017': 3, 'to-buy': 3, 'calibre': 3, '2010': 3, 'owned-books': 3, 'letteratura-italiana': 3, 'camilleri-montalbano': 3, 'gialli-thriller': 3, 'contemporary': 3, 'general': 3, 'foreign': 3, 'crime-detective': 3, 'narrativa-italiana': 3, 'gialli-thriller-noir': 3, 'audio-book': 3, 'read-in-italian': 3, 'police': 3, 'food': 3, 'fiction-mystery': 3, 'misterio': 2, 'e-reader': 2, 'commissario-montalbano': 2, 'posseduti': 2}",{},3687,252,3.93,"{'5 Stars': 994, '4 Stars': 1615, '3 Stars': 913, '2 Stars': 142, '1 Star': 23}",3.6986228285202123
16,12813439-la-concesion-del-telefono,12813439,La Concesion Del Telefono,,,8838913447,9788838913440,1998.0,Andrea Camilleri,0.0,"['Fiction', 'Cultural > Italy', 'Humor', 'European Literature > Italian Literature', 'Romance > Historical Romance', 'Mystery > Crime', 'Novels', 'Historical > Historical Fiction', 'Literature > 20th Century']","{'to-read': 564, 'default': 18, 'fiction': 16, 'camilleri': 15, 'narrativa': 13, 'currently-reading': 12, 'italiani': 12, 'favorites': 12, 'letteratura-italiana': 12, 'italia': 12, 'italy': 7, 'andrea-camilleri': 7, 'narrativa-italiana': 7, 'romanzi': 7, 'humor': 6, 'owned': 6, 'italian': 6, 'ebook': 6, 'romanzo-storico': 6, '2020': 5, 'libreria': 5, 'finished': 5, 'wishlist': 5, 'romanzo': 5, 'sicilia': 5, 'autori-italiani': 4, 'italiana': 4, 'casa': 4, '1001-libri': 4, 'sellerio': 4, 'preferiti': 4, 'crime': 4, 'da-comprare': 3, 'biblioteca': 3, 'italiano': 3, 'novels': 3, '1000-read': 2, 'camilleri-andrea': 2, 'letto': 2, '2019': 2, '2018': 2, 'books-i-own': 2, 'libri': 2, 'roma': 2, 'narrativa_italian<br/>a': 2, '_italia': 2, 'italian-literature': 2, 'scaffale-traboccante': 2, 'historical-fiction': 2, 'storico': 2, '1001': 2, 'curarsi-con-i-libri': 2, '20th-century': 2, 'read-in-russian': 2, 'pre-goodreads': 2, 'novel': 2, 'in-italian': 2, 'classicidaleggere': 2, 'humour': 2, 'history': 2, '2013': 2, 'gialli': 2, 'started': 2, 'not': 2, 'abandoned': 2, 'paper': 2, 'prefe': 1, '2-stelle': 1, 'consigli': 1, 'fam': 1, 'it': 1, 'libri-2021': 1, 'stand-alone-da-leggere': 1, 'ita': 1, 'όλα-τα-βιβλία': 1, 'μυθιστόρημα': 1, 'κομοτηνή': 1, 'at-home': 1, 'books-i-d-read-but-don-t-own-yet': 1, 'literatura-narrativa': 1, 'letture-fino-al-2020': 1, 'letti': 1, 'autori-a-d': 1, 'y-2019-readings': 1, 'wishlist-2': 1, 'setting-italy': 1, 'n-ita': 1, 'gialli-thriller': 1, 'divertenti': 1, 'cartacei-già-letti': 1, '09-italia-sicilia': 1, '09-01-italia': 1, '02-uomo': 1, 'non-letti': 1, 'read-and-owned': 1, 'noir-mediterraneo': 1, 'mia-libreria-da-leggere': 1, 'giallo-triller': 1, 'leggero': 1, 'comico': 1}",{},1264,76,4.05,"{'5 Stars': 457, '4 Stars': 484, '3 Stars': 258, '2 Stars': 58, '1 Star': 7}",3.6227032034513686
17,12833417-red-horse,12833417,Red Horse,,,0898709342,0008987093428,1983.0,Eugenio Corti,0.0,"['Historical > Historical Fiction', 'Fiction', 'War > World War II', 'War', 'Historical', 'Classics', 'Cultural > Italy', 'Novels', 'Literature', 'Literature > 20th Century']","{'to-read': 555, 'currently-reading': 48, 'historical-fiction': 14, 'fiction': 12, 'history': 9, 'letteratura-italiana': 5, 'wwii': 5, 'ww2': 5, 'wishlist': 4, 'narrativa': 4, 'war': 4, 'historical': 3, 'italia': 3, 'classics': 3, 'italy': 3, 'own': 3, 'favorites': 3, 'italiana': 2, 'storico': 2, 'romanzo': 2, 'letteratura': 2, 'world-war-ii': 2, 'novels': 2, 'literature': 2, '20th-century': 2, 'italian-literature': 2, 'romanzi-storici': 2, 'owned': 2, 'ebook': 2, 'italian': 2, 'to-buy': 2, 'christian': 2, 'seconda-scelta': 1, 'anni-1981-1999': 1, '_fiction': 1, 'teste': 1, 'meravigliosi': 1, 'christian-fiction': 1, 'fiction-books': 1, 'not-interested': 1, 'intimidating-book-2022-project': 1, 'wwii-europe': 1, 'standalones': 1, 'littérature-italienne': 1, 'wanna-read': 1, 'longreads': 1, 'genre-fiction': 1, 'attic-shelf': 1, 'biografia': 1, 'to-listen': 1, 'abbandonato': 1, 'progress': 1, 'in': 1, 'world-war-ll': 1, 'general-fiction': 1, 'a-acheter': 1, 'own-it': 1, 'v-horses': 1, 'translated': 1, 'storia-contemporanea': 1, 'romanzi': 1, 'military-history': 1, 'classici-moderni-dal-1901': 1, '__fascismo-italia': 1, 'attic-boxes': 1, 'library-collection': 1, 'to-borrow-samarcande': 1, 'novela-histórica': 1, 'novela-en-general': 1, 'novela-de-formación-y-aprendizaje': 1, 'estudio-encima-tv': 1, 'storico-adulti': 1, 'shelf': 1, '2020': 1, 'narrativa_italian<br/>a': 1, 'someday': 1, 'libri-da-leggere-prima-di-morire': 1, 'fr-patrick-recommends': 1, 'narrativa-italiana': 1, 'payot-aimer-lire': 1, 'world-literature': 1, 'wish-list': 1, 'world-war-two': 1, 'tengo': 1, 'libros-2017': 1, 'just-fiction': 1, 'italian-lit': 1, 'incipitinwikiquot<br/>e': 1, 'in-italiano': 1, 'historical-fiction-war': 1, 'historical-fiction-1900': 1, '01-wishlist': 1, 'foreign': 1, 'mi-3': 1, 'recommended-by-joan-bridges': 1, 'letture-varie': 1, 'translations': 1, 'ill-va': 1, 'literatura-universal-prosa': 1, 'english': 1}",{},260,48,4.25,"{'5 Stars': 136, '4 Stars': 70, '3 Stars': 41, '2 Stars': 10, '1 Star': 3}",3.7224053140286117
18,13141317-baudolino,13141317,Baudolino,,,0156029065,9780156029063,2000.0,Umberto Eco,530.0,"['Fiction', 'Historical > Historical Fiction', 'Fantasy', 'Literature', 'European Literature > Italian Literature', 'Historical', 'Historical > Medieval', 'Novels', 'Cultural > Italy', 'Classics']","{'to-read': 14028, 'currently-reading': 1009, 'fiction': 729, 'historical-fiction': 609, 'owned': 212, 'favorites': 182, 'own': 180, 'fantasy': 175, 'literature': 144, 'default': 116, 'italian': 111, 'history': 110, 'historical': 105, 'books-i-own': 78, 'medieval': 73, 'novels': 70, 'umberto-eco': 69, 'italy': 69, 'novel': 64, 'italian-literature': 60, 'classics': 49, 'owned-books': 44, 'adventure': 44, 'library': 39, 'literary-fiction': 35, 'narrativa': 34, 'abandoned': 34, 'my-library': 33, 'wishlist': 33, 'audiobook': 32, 'eco': 29, 'contemporary': 29, 'dnf': 27, 'translated': 27, 'audiobooks': 23, 'letteratura-italiana': 21, 'unfinished': 21, '2020': 20, 'middle-ages': 20, 'magical-realism': 20, 'europe': 20, 'italia': 19, 'home-library': 18, 'ebook': 18, 'audio': 18, 'italiani': 18, 'italian-lit': 18, 'finished': 17, 'italiana': 16, 'my-books': 16, 'translation': 16, 'kindle': 16, 'italiano': 16, 'ebooks': 15, 'books': 15, 'philosophy': 15, 'to-buy': 15, '21st-century': 15, 'contemporary-fiction': 14, 'religion': 14, '2018': 13, 'fiction-historical': 13, 'novela': 13, 'unread': 13, 'did-not-finish': 13, 'literary': 13, 'general-fiction': 13, 'lit': 13, 'humble-bundle': 12, 'in-translation': 12, '2013': 12, 'favourites': 12, 'roman': 12, 'home': 12, '2021': 11, 'romanzo': 11, 'historic-fiction': 11, 'i-own': 11, 'crusades': 11, 'mystery': 11, 'mythology': 11, 'european-literature': 11, 'modern-fiction': 11, '2016': 10, '2015': 10, '1': 10, 'historical-novel': 10, 'romanzi': 10, 'storico': 10, '2000s': 10, 'personal-library': 10, '2019': 9, '2014': 9, 'have': 9, 'romanzo-storico': 9, 'biblioteca': 9, 'not-finished': 9, 'modern-literature': 9, 'wish-list': 9, 'belletristik': 9}",{},21445,1127,3.77,"{'5 Stars': 5708, '4 Stars': 7806, '3 Stars': 5724, '2 Stars': 1709, '1 Star': 498}",3.659770509202106
19,13152628-millant-anni,13152628,Millant'anni,,,8886109598,9788886109598,2002.0,Giulio Angioni,,[],{},{},5,1,3.6,"{'5 Stars': 0, '4 Stars': 3, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}",1.3590489886274812
20,13157495-hanno-tutti-ragione,13157495,Hanno tutti ragione,Tony Pagoda #1,/series/176072-tony-pagoda,8807018098,9788807018091,2010.0,Paolo Sorrentino,320.0,"['Fiction', 'Novels', 'European Literature > Italian Literature', 'Cultural > Italy', 'Contemporary', 'Literature', 'Audiobook', 'Literary Fiction']","{'to-read': 3771, 'currently-reading': 246, 'fiction': 23, 'favorites': 19, 'روايات': 17, 'novels': 14, 'ebook': 14, 'italian': 12, 'italia': 11, 'owned': 10, '2017': 9, 'audiolibri': 9, 'narrativa': 8, '2019': 7, 'italiani': 7, 'italy': 7, 'audiobook': 7, 'italiana': 7, '2021': 6, 'da-comprare': 6, 'to-buy': 6, 'default': 6, 'letteratura-italiana': 6, 'own': 6, 'romanzi': 6, 'italian-literature': 6, 'romanzo': 6, '2020': 5, 'مكتبتي': 5, 'أدب-مترجم': 5, 'في-مكتبتي': 5, 'abandoned': 5, 'europa-editions': 5, '2010': 5, 'my-library': 4, 'must-read': 4, 'contemporary': 4, 'started': 4, 'literature': 4, 'novel': 4, 'narrativa-italiana': 4, 'finished': 4, '2022': 3, 'audiolibro': 3, 'kindle': 3, 'to-read-first': 3, 'feltrinelli': 3, '2018': 3, 'posseduti': 3, 'مترجمات': 3, 'كتب-مترجمة': 3, 'روايات-مترجمة': 3, 'not': 3, 'owned-books': 3, 'bookshelf': 3, 'libreria': 3, 'wishlist': 3, 'italiano': 3, 'biblioteca': 3, 'audiobooks': 2, 'dimenticato': 2, 'in-my-library': 2, 'd': 2, 'my-books': 2, 'european-fiction': 2, 'on-the-shelf': 2, 'whishlist': 2, 'want-to-buy': 2, 'favorite': 2, 'storytel': 2, 'رواية': 2, 'audio': 2, 'translated': 2, 'pdf': 2, 'read-in-2017': 2, 'ترجمة-معاوية-عبد-المجيد': 2, 'priority': 2, 'un-finished': 2, 'completed': 2, 'abbandonati': 2, 'e-books': 2, 'whish-list': 2, '2014': 2, 'literary-fiction': 2, 'abbandonato': 2, 'autori-italiani': 2, 'e-book': 2, 'on': 2, 'to-read-next': 1, 'recommendations': 1, 'purchased-2022': 1, 'own-to-read': 1, 'in-translation': 1, 'read-in-russian-translation': 1, 'cool-read': 1, '2022_read': 1, 'finire-di-controllare': 1, 'антолог': 1, 'made-in-italy': 1, 'ušima': 1}",{},2238,320,3.71,"{'5 Stars': 593, '4 Stars': 780, '3 Stars': 577, '2 Stars': 200, '1 Star': 88}",3.497764586556564
21,13272963,13272963,Остров накануне,,,0156030373,9780156030373,1994.0,Umberto Eco,512.0,"['Fiction', 'Historical > Historical Fiction', 'Literature', 'Fantasy', 'European Literature > Italian Literature', 'Historical', 'Novels', 'Classics', 'Philosophy', 'Cultural > Italy']","{'to-read': 10998, 'currently-reading': 883, 'fiction': 633, 'historical-fiction': 225, 'owned': 169, 'own': 161, 'literature': 121, 'default': 115, 'fantasy': 89, 'favorites': 87, 'italian': 78, 'books-i-own': 72, 'historical': 55, 'umberto-eco': 55, 'novels': 55, 'novel': 46, 'classics': 44, 'philosophy': 42, 'library': 41, 'italian-literature': 36, 'owned-books': 35, 'italy': 35, 'history': 34, 'abandoned': 32, 'magical-realism': 29, 'my-library': 28, 'literary-fiction': 27, 'my-books': 26, 'eco': 26, 'kindle': 25, 'general-fiction': 25, 'narrativa': 24, 'contemporary': 23, 'literary': 22, 'wishlist': 21, '20th-century': 20, 'adventure': 19, 'translated': 19, 'letteratura-italiana': 18, 'finished': 17, 'home-library': 17, 'to-buy': 16, 'ebook': 16, 'bookshelf': 16, 'italiana': 15, 'roman': 15, 'contemporary-fiction': 15, 'italian-lit': 15, 'translation': 14, '2016': 13, 'italia': 12, 'italiani': 12, 'to-read-fiction': 12, 'ebooks': 12, 'unread': 12, 'unfinished': 12, '2021': 11, 'romanzi': 11, 'novela': 11, 'mystery': 11, '2020': 10, '2019': 10, 'personal-library': 10, 'have': 10, 'did-not-finish': 10, '17th-century': 10, 'italiano': 9, '2017': 9, 'on-the-shelf': 9, '1990s': 9, 'tbr': 9, 'postmodernism': 9, 'own-it': 9, 'owned-but-not-read': 8, '2014': 8, 'in-translation': 8, 'books': 8, 'owned-to-read': 8, 'historical-novel': 8, 'maybe': 8, 'modern-fiction': 8, 'europe': 8, 'home': 8, 'speculative-fiction': 8, 'dnf': 7, 'sub': 7, 'fictie': 7, '2010': 7, 'modern-literature': 7, 'translations': 7, 'european-literature': 7, 'contemporary-literature': 7, 'i-own': 7, 'general': 7, 'romanzo': 6, '2018': 6, 'libreria': 6, 'physical-books': 6, 'to-read-owned': 6, 'e-book': 6}",{},14527,726,3.48,"{'5 Stars': 2712, '4 Stars': 4610, '3 Stars': 4737, '2 Stars': 1845, '1 Star': 623}",3.336592923761498
